UPN,N_Y,E_X,Elv_Z,Source,Data_Scanned 
4865,366025.4123,2256680.468,885.83623,BS_INV-28_B_S01,1/28/2026
15109,365420.5345,2256895.031,882.40229,BS_INV-28_B_S01,1/28/2026
21252,365945.7058,2256465.988,884.3015,BS_INV-28_B_S01,1/28/2026
4864,365998.8516,2256680.477,886.133675,BS_INV-28_B_S01,1/28/2026
39922,365393.9075,2256895.054,882.215327,BS_INV-28_B_S01,1/28/2026
40865,365919.0784,2256466.055,884.182912,BS_INV-28_B_S01,1/28/2026
4863,365972.2739,2256680.479,886.3789,BS_INV-28_B_S01,1/28/2026
39937,365367.2263,2256895.005,881.861712,BS_INV-28_B_S01,1/28/2026
40866,365892.5403,2256466.037,884.249016,BS_INV-28_B_S01,1/28/2026
41093,366248.5231,2256446.505,882.348106,BS_INV-28_B_S01,1/28/2026
41094,366226.2059,2256446.509,882.306876,BS_INV-28_B_S01,1/28/2026
22073,366203.9885,2256446.513,882.192747,BS_INV-28_B_S01,1/28/2026
22074,366177.4169,2256446.488,882.502229,BS_INV-28_B_S01,1/28/2026
22075,366155.143,2256446.501,882.691498,BS_INV-28_B_S01,1/28/2026
47201,366130.1752,2256446.474,882.98018,BS_INV-28_B_S01,1/28/2026
22076,366105.2805,2256446.506,883.44994,BS_INV-28_B_S01,1/28/2026
22077,366078.7146,2256446.496,883.743578,BS_INV-28_B_S01,1/28/2026
22078,366052.1382,2256446.493,883.995064,BS_INV-28_B_S01,1/28/2026
22079,366025.4939,2256446.46,884.2549,BS_INV-28_B_S01,1/28/2026
22080,365998.9282,2256446.492,884.21708,BS_INV-28_B_S01,1/28/2026
22081,365972.2975,2256446.489,884.328322,BS_INV-28_B_S01,1/28/2026
22082,365945.7486,2256446.485,884.16941,BS_INV-28_B_S01,1/28/2026
41095,365919.1676,2256446.489,883.99672,BS_INV-28_B_S01,1/28/2026
41096,365892.5697,2256446.511,883.981264,BS_INV-28_B_S01,1/28/2026
4998,366248.4654,2256426.991,882.24499,BS_INV-28_B_S01,1/28/2026
4999,366226.2643,2256426.972,882.413436,BS_INV-28_B_S01,1/28/2026
5000,366203.9563,2256427.004,882.3303,BS_INV-28_B_S01,1/28/2026
5001,366177.3903,2256426.983,882.455842,BS_INV-28_B_S01,1/28/2026
5002,366155.1202,2256426.977,882.707825,BS_INV-28_B_S01,1/28/2026
6027,366130.251,2256427.022,882.734476,BS_INV-28_B_S01,1/28/2026
5003,366105.3636,2256426.984,883.183769,BS_INV-28_B_S01,1/28/2026
5004,366078.7752,2256427.014,883.451432,BS_INV-28_B_S01,1/28/2026
5005,366052.2017,2256426.989,883.64794,BS_INV-28_B_S01,1/28/2026
4942,366025.5785,2256427.019,883.842882,BS_INV-28_B_S01,1/28/2026
4985,365998.98,2256427.008,883.9155,BS_INV-28_B_S01,1/28/2026
4941,365972.4155,2256426.993,883.984509,BS_INV-28_B_S01,1/28/2026
4895,365945.8036,2256426.978,883.917612,BS_INV-28_B_S01,1/28/2026
4875,365919.2301,2256426.98,883.769004,BS_INV-28_B_S01,1/28/2026
4876,365892.6687,2256427.001,883.721428,BS_INV-28_B_S01,1/28/2026
2320,365464.8396,2256699.949,883.989753,BS_INV-28_B_S01,1/28/2026
2319,365438.2797,2256699.952,883.779252,BS_INV-28_B_S01,1/28/2026
2318,365411.6674,2256699.949,883.629113,BS_INV-28_B_S01,1/28/2026
2317,365385.0822,2256699.976,883.53516,BS_INV-28_B_S01,1/28/2026
2316,365358.5456,2256699.945,883.259885,BS_INV-28_B_S01,1/28/2026
2315,365331.9109,2256699.955,883.193689,BS_INV-28_B_S01,1/28/2026
2314,365305.3504,2256699.931,883.303285,BS_INV-28_B_S01,1/28/2026
2291,365278.755,2256699.988,883.460417,BS_INV-28_B_S01,1/28/2026
2333,365252.1228,2256699.944,883.563622,BS_INV-28_B_S01,1/28/2026
5895,365227.2312,2256699.981,883.456605,BS_INV-28_B_S01,1/28/2026
2290,365202.2999,2256699.968,883.502172,BS_INV-28_B_S01,1/28/2026
2288,365175.7177,2256699.939,882.87701,BS_INV-28_B_S01,1/28/2026
2264,365149.0877,2256700.004,882.468175,BS_INV-28_B_S01,1/28/2026
2263,365122.5588,2256700.002,882.125065,BS_INV-28_B_S01,1/28/2026
2262,365095.9117,2256700.046,882.200993,BS_INV-28_B_S01,1/28/2026
2261,365069.3667,2256700.037,882.094669,BS_INV-28_B_S01,1/28/2026
2260,365042.7211,2256700.022,882.002484,BS_INV-28_B_S01,1/28/2026
2259,365016.2207,2256699.989,881.981384,BS_INV-28_B_S01,1/28/2026
2258,364989.5828,2256699.974,882.166652,BS_INV-28_B_S01,1/28/2026
2293,365464.8587,2256680.453,883.90883,BS_INV-28_B_S01,1/28/2026
2292,365438.3239,2256680.494,883.676884,BS_INV-28_B_S01,1/28/2026
2300,365411.7378,2256680.446,883.266174,BS_INV-28_B_S01,1/28/2026
2311,365385.1292,2256680.454,883.240901,BS_INV-28_B_S01,1/28/2026
2312,365358.4352,2256680.448,883.055318,BS_INV-28_B_S01,1/28/2026
2313,365331.8677,2256680.463,883.13935,BS_INV-28_B_S01,1/28/2026
2332,365305.3806,2256680.464,883.2972,BS_INV-28_B_S01,1/28/2026
2331,365278.7144,2256680.491,883.3359,BS_INV-28_B_S01,1/28/2026
2330,365252.1939,2256680.477,883.438174,BS_INV-28_B_S01,1/28/2026
5878,365227.2545,2256680.487,883.211275,BS_INV-28_B_S01,1/28/2026
2329,365202.3623,2256680.481,883.232206,BS_INV-28_B_S01,1/28/2026
2328,365175.702,2256680.509,882.795085,BS_INV-28_B_S01,1/28/2026
2327,365149.1146,2256680.534,882.553832,BS_INV-28_B_S01,1/28/2026
2326,365122.5513,2256680.465,882.219693,BS_INV-28_B_S01,1/28/2026
2325,365095.9499,2256680.509,882.0732,BS_INV-28_B_S01,1/28/2026
2324,365069.397,2256680.456,882.0296,BS_INV-28_B_S01,1/28/2026
2323,365042.8001,2256680.492,881.902821,BS_INV-28_B_S01,1/28/2026
2322,365016.2217,2256680.488,882.194375,BS_INV-28_B_S01,1/28/2026
2321,364989.6968,2256680.508,882.1091,BS_INV-28_B_S01,1/28/2026
45831,365464.9376,2256661.072,884.0468,BS_INV-28_B_S01,1/28/2026
22832,365438.3137,2256661.124,883.763976,BS_INV-28_B_S01,1/28/2026
22849,365411.7203,2256661.082,883.425038,BS_INV-28_B_S01,1/28/2026
22864,365385.1551,2256661.019,883.319996,BS_INV-28_B_S01,1/28/2026
22850,365358.6178,2256661.054,883.21286,BS_INV-28_B_S01,1/28/2026
22878,365331.9821,2256661.072,883.195564,BS_INV-28_B_S01,1/28/2026
22877,365305.4753,2256661.055,883.286284,BS_INV-28_B_S01,1/28/2026
22876,365278.8897,2256661.032,883.3623,BS_INV-28_B_S01,1/28/2026
22875,365252.1685,2256661.097,883.4172,BS_INV-28_B_S01,1/28/2026
47341,365227.3165,2256661.001,883.331935,BS_INV-28_B_S01,1/28/2026
22874,365202.3236,2256661.105,883.247752,BS_INV-28_B_S01,1/28/2026
22873,365175.7166,2256661.042,883.045646,BS_INV-28_B_S01,1/28/2026
22872,365149.2932,2256661.056,882.5179,BS_INV-28_B_S01,1/28/2026
22871,365122.6022,2256661.021,882.224842,BS_INV-28_B_S01,1/28/2026
22870,365096.0332,2256661.027,882.086137,BS_INV-28_B_S01,1/28/2026
22869,365069.4401,2256661,881.991668,BS_INV-28_B_S01,1/28/2026
22868,365042.7997,2256660.906,882.073452,BS_INV-28_B_S01,1/28/2026
22867,365016.1841,2256661.031,882.315022,BS_INV-28_B_S01,1/28/2026
45778,364989.5852,2256660.989,882.222426,BS_INV-28_B_S01,1/28/2026
45777,365464.9131,2256641.53,884.206304,BS_INV-28_B_S01,1/28/2026
22866,365438.3676,2256641.547,883.806951,BS_INV-28_B_S01,1/28/2026
22879,365411.7689,2256641.589,883.6591,BS_INV-28_B_S01,1/28/2026
22865,365385.2573,2256641.524,883.322664,BS_INV-28_B_S01,1/28/2026
22863,365358.5182,2256641.54,883.293432,BS_INV-28_B_S01,1/28/2026
22862,365331.7863,2256641.541,883.43276,BS_INV-28_B_S01,1/28/2026
22861,365305.3976,2256641.546,883.493835,BS_INV-28_B_S01,1/28/2026
22860,365278.8125,2256641.548,883.72438,BS_INV-28_B_S01,1/28/2026
22859,365252.1658,2256641.587,883.567,BS_INV-28_B_S01,1/28/2026
47342,365227.2856,2256641.517,883.445676,BS_INV-28_B_S01,1/28/2026
22858,365202.3389,2256641.565,883.506861,BS_INV-28_B_S01,1/28/2026
22857,365175.7814,2256641.561,883.140768,BS_INV-28_B_S01,1/28/2026
22856,365149.2218,2256641.578,882.573885,BS_INV-28_B_S01,1/28/2026
22855,365122.5725,2256641.566,882.127355,BS_INV-28_B_S01,1/28/2026
22854,365095.9291,2256641.556,882.014814,BS_INV-28_B_S01,1/28/2026
22853,365069.3859,2256641.454,881.929328,BS_INV-28_B_S01,1/28/2026
22852,365042.8141,2256641.568,881.996094,BS_INV-28_B_S01,1/28/2026
22851,365016.2278,2256641.556,882.1256,BS_INV-28_B_S01,1/28/2026
45776,364989.6864,2256641.528,882.524093,BS_INV-28_B_S01,1/28/2026
45738,365464.8848,2256622.064,884.364143,BS_INV-28_B_S01,1/28/2026
22818,365438.2429,2256622.067,884.146544,BS_INV-28_B_S01,1/28/2026
22817,365411.765,2256622.068,883.819508,BS_INV-28_B_S01,1/28/2026
22816,365385.1602,2256622.109,883.772906,BS_INV-28_B_S01,1/28/2026
22800,365358.5791,2256622.063,883.746508,BS_INV-28_B_S01,1/28/2026
22782,365331.9753,2256622.075,883.836947,BS_INV-28_B_S01,1/28/2026
22781,365305.2987,2256622.063,884.021978,BS_INV-28_B_S01,1/28/2026
22780,365278.7394,2256622.062,884.2036,BS_INV-28_B_S01,1/28/2026
22779,365252.156,2256622.052,884.09214,BS_INV-28_B_S01,1/28/2026
47362,365227.2973,2256622.026,884.024052,BS_INV-28_B_S01,1/28/2026
22778,365202.3056,2256622.074,883.951167,BS_INV-28_B_S01,1/28/2026
22777,365175.6857,2256622.088,883.594288,BS_INV-28_B_S01,1/28/2026
22776,365149.1645,2256622.073,883.14038,BS_INV-28_B_S01,1/28/2026
22775,365122.6062,2256622.084,882.789556,BS_INV-28_B_S01,1/28/2026
22774,365095.9618,2256622.096,882.55243,BS_INV-28_B_S01,1/28/2026
22773,365069.4348,2256622.05,882.41157,BS_INV-28_B_S01,1/28/2026
22772,365042.7658,2256621.987,882.4932,BS_INV-28_B_S01,1/28/2026
22771,365016.2395,2256622.037,882.746388,BS_INV-28_B_S01,1/28/2026
45854,364989.5867,2256622.059,882.735795,BS_INV-28_B_S01,1/28/2026
44671,365464.9394,2256602.507,884.299132,BS_INV-28_B_S01,1/28/2026
20631,365438.354,2256602.488,883.948856,BS_INV-28_B_S01,1/28/2026
20630,365411.7293,2256602.498,883.71932,BS_INV-28_B_S01,1/28/2026
20629,365385.1804,2256602.478,883.728667,BS_INV-28_B_S01,1/28/2026
20628,365358.5078,2256602.512,883.80325,BS_INV-28_B_S01,1/28/2026
20627,365331.9551,2256602.526,883.994858,BS_INV-28_B_S01,1/28/2026
20626,365305.3607,2256602.494,884.182624,BS_INV-28_B_S01,1/28/2026
20625,365278.8235,2256602.551,884.545732,BS_INV-28_B_S01,1/28/2026
20624,365252.1589,2256602.507,884.073564,BS_INV-28_B_S01,1/28/2026
47104,365227.2912,2256602.539,884.189117,BS_INV-28_B_S01,1/28/2026
20685,365202.2713,2256602.564,883.872379,BS_INV-28_B_S01,1/28/2026
20717,365175.7341,2256602.537,883.60601,BS_INV-28_B_S01,1/28/2026
20718,365149.1741,2256602.544,883.202836,BS_INV-28_B_S01,1/28/2026
20719,365122.5492,2256602.513,882.881683,BS_INV-28_B_S01,1/28/2026
20811,365095.9541,2256602.512,882.5075,BS_INV-28_B_S01,1/28/2026
20810,365069.3505,2256602.53,882.607298,BS_INV-28_B_S01,1/28/2026
20809,365042.7628,2256602.462,882.578678,BS_INV-28_B_S01,1/28/2026
20808,365016.2276,2256602.481,882.784834,BS_INV-28_B_S01,1/28/2026
44691,364989.5484,2256602.437,883.03947,BS_INV-28_B_S01,1/28/2026
44670,365464.899,2256583.056,884.266248,BS_INV-28_B_S01,1/28/2026
20647,365438.2539,2256583.008,883.922018,BS_INV-28_B_S01,1/28/2026
20646,365411.7048,2256583.021,883.715484,BS_INV-28_B_S01,1/28/2026
20645,365385.1112,2256582.977,883.753536,BS_INV-28_B_S01,1/28/2026
20644,365358.5326,2256583.009,884.018124,BS_INV-28_B_S01,1/28/2026
20643,365331.9674,2256583.041,884.257125,BS_INV-28_B_S01,1/28/2026
20642,365305.3504,2256583.006,884.420834,BS_INV-28_B_S01,1/28/2026
20641,365278.7854,2256583.015,884.398117,BS_INV-28_B_S01,1/28/2026
20640,365252.1884,2256583.017,884.222684,BS_INV-28_B_S01,1/28/2026
47103,365227.2939,2256583.01,883.979884,BS_INV-28_B_S01,1/28/2026
20639,365202.3364,2256583.022,883.93976,BS_INV-28_B_S01,1/28/2026
20652,365175.7721,2256582.998,883.601158,BS_INV-28_B_S01,1/28/2026
20638,365149.1933,2256582.989,883.4429,BS_INV-28_B_S01,1/28/2026
20636,365122.6452,2256582.984,883.05128,BS_INV-28_B_S01,1/28/2026
20635,365095.988,2256583.011,882.761248,BS_INV-28_B_S01,1/28/2026
20634,365069.4562,2256582.997,882.710596,BS_INV-28_B_S01,1/28/2026
20633,365042.8141,2256582.997,882.730926,BS_INV-28_B_S01,1/28/2026
20632,365016.2222,2256582.984,883.08178,BS_INV-28_B_S01,1/28/2026
44688,364989.6031,2256582.963,882.968895,BS_INV-28_B_S01,1/28/2026
44648,365464.8496,2256563.503,884.257299,BS_INV-28_B_S01,1/28/2026
20600,365438.2761,2256563.559,884.053853,BS_INV-28_B_S01,1/28/2026
20599,365411.6696,2256563.484,884.24668,BS_INV-28_B_S01,1/28/2026
20598,365385.0814,2256563.594,884.277826,BS_INV-28_B_S01,1/28/2026
20597,365358.4843,2256563.477,884.621198,BS_INV-28_B_S01,1/28/2026
20596,365332.0056,2256563.492,884.785234,BS_INV-28_B_S01,1/28/2026
20595,365305.2839,2256563.502,884.800534,BS_INV-28_B_S01,1/28/2026
20594,365278.6578,2256563.911,884.733742,BS_INV-28_B_S01,1/28/2026
20593,365252.0756,2256563.48,884.579528,BS_INV-28_B_S01,1/28/2026
47102,365227.299,2256563.497,884.2932,BS_INV-28_B_S01,1/28/2026
20620,365202.2935,2256563.468,884.110472,BS_INV-28_B_S01,1/28/2026
20621,365175.6971,2256563.476,883.845421,BS_INV-28_B_S01,1/28/2026
20622,365149.1329,2256563.463,883.50338,BS_INV-28_B_S01,1/28/2026
20623,365122.4975,2256563.43,883.316853,BS_INV-28_B_S01,1/28/2026
20651,365095.8752,2256563.602,883.047893,BS_INV-28_B_S01,1/28/2026
20650,365069.3123,2256563.548,882.986108,BS_INV-28_B_S01,1/28/2026
20649,365042.6959,2256563.61,883.033499,BS_INV-28_B_S01,1/28/2026
20648,365016.1129,2256563.534,883.118312,BS_INV-28_B_S01,1/28/2026
44650,364989.5245,2256563.557,883.200973,BS_INV-28_B_S01,1/28/2026
44646,365464.9071,2256543.911,884.187276,BS_INV-28_B_S01,1/28/2026
20616,365438.312,2256543.94,884.297775,BS_INV-28_B_S01,1/28/2026
20615,365411.6817,2256543.924,884.181424,BS_INV-28_B_S01,1/28/2026
20614,365385.1133,2256543.95,884.529788,BS_INV-28_B_S01,1/28/2026
20613,365358.5212,2256543.966,884.869013,BS_INV-28_B_S01,1/28/2026
20612,365331.9754,2256543.922,885.086107,BS_INV-28_B_S01,1/28/2026
20611,365305.3404,2256543.92,885.142849,BS_INV-28_B_S01,1/28/2026
20610,365278.7522,2256543.934,884.896135,BS_INV-28_B_S01,1/28/2026
20609,365252.1353,2256543.933,884.650796,BS_INV-28_B_S01,1/28/2026
47101,365227.2434,2256544.028,884.48882,BS_INV-28_B_S01,1/28/2026
20608,365202.3195,2256543.954,884.524274,BS_INV-28_B_S01,1/28/2026
20607,365175.9196,2256543.923,884.216747,BS_INV-28_B_S01,1/28/2026
20606,365149.1577,2256543.965,883.904727,BS_INV-28_B_S01,1/28/2026
20605,365122.555,2256543.911,883.54555,BS_INV-28_B_S01,1/28/2026
20604,365095.9557,2256543.935,883.40147,BS_INV-28_B_S01,1/28/2026
20603,365069.4039,2256543.909,883.3361,BS_INV-28_B_S01,1/28/2026
20602,365042.7582,2256543.961,883.135018,BS_INV-28_B_S01,1/28/2026
20601,365016.1696,2256543.963,883.28979,BS_INV-28_B_S01,1/28/2026
44647,364989.6478,2256543.964,883.349791,BS_INV-28_B_S01,1/28/2026
44644,365464.9387,2256524.471,884.41778,BS_INV-28_B_S01,1/28/2026
20696,365438.3016,2256524.524,884.622004,BS_INV-28_B_S01,1/28/2026
20695,365411.7695,2256524.504,884.643804,BS_INV-28_B_S01,1/28/2026
20694,365385.2226,2256524.504,885.093432,BS_INV-28_B_S01,1/28/2026
20693,365358.6037,2256524.537,885.2746,BS_INV-28_B_S01,1/28/2026
20692,365332.0294,2256524.538,885.5241,BS_INV-28_B_S01,1/28/2026
20691,365305.4365,2256524.528,885.406024,BS_INV-28_B_S01,1/28/2026
20690,365278.8246,2256524.558,885.269397,BS_INV-28_B_S01,1/28/2026
20689,365252.2102,2256524.554,884.897208,BS_INV-28_B_S01,1/28/2026
47100,365227.2799,2256524.497,884.835708,BS_INV-28_B_S01,1/28/2026
20688,365202.3437,2256524.528,884.629136,BS_INV-28_B_S01,1/28/2026
20655,365175.8306,2256524.538,884.439866,BS_INV-28_B_S01,1/28/2026
20654,365149.2373,2256524.512,884.0365,BS_INV-28_B_S01,1/28/2026
20653,365122.5267,2256524.469,883.811005,BS_INV-28_B_S01,1/28/2026
20637,365096.1091,2256524.505,883.418692,BS_INV-28_B_S01,1/28/2026
20619,365069.3974,2256524.478,883.46271,BS_INV-28_B_S01,1/28/2026
20618,365042.7969,2256524.398,883.551966,BS_INV-28_B_S01,1/28/2026
20617,365016.2386,2256524.575,883.44059,BS_INV-28_B_S01,1/28/2026
44645,364989.7801,2256524.384,883.513252,BS_INV-28_B_S01,1/28/2026
44642,365465.0098,2256505.119,884.402029,BS_INV-28_B_S01,1/28/2026
20712,365438.3923,2256505.038,884.509292,BS_INV-28_B_S01,1/28/2026
20711,365411.8144,2256505.04,884.933247,BS_INV-28_B_S01,1/28/2026
20710,365385.2023,2256505.069,885.2296,BS_INV-28_B_S01,1/28/2026
20709,365358.6006,2256505.09,885.362936,BS_INV-28_B_S01,1/28/2026
20708,365331.9932,2256505.001,885.57258,BS_INV-28_B_S01,1/28/2026
20707,365305.4132,2256505.037,885.335544,BS_INV-28_B_S01,1/28/2026
20706,365278.8484,2256505.1,885.34644,BS_INV-28_B_S01,1/28/2026
20705,365252.2205,2256505.068,885.106865,BS_INV-28_B_S01,1/28/2026
47099,365227.233,2256505.017,884.854765,BS_INV-28_B_S01,1/28/2026
20704,365202.4532,2256505.038,884.780785,BS_INV-28_B_S01,1/28/2026
20703,365175.8102,2256505.058,884.5332,BS_INV-28_B_S01,1/28/2026
20716,365149.3124,2256505.038,884.17836,BS_INV-28_B_S01,1/28/2026
20702,365122.7158,2256505.057,883.808266,BS_INV-28_B_S01,1/28/2026
20700,365096.0543,2256505.078,883.7104,BS_INV-28_B_S01,1/28/2026
20699,365069.549,2256504.997,883.532137,BS_INV-28_B_S01,1/28/2026
20698,365042.9322,2256505.029,883.394924,BS_INV-28_B_S01,1/28/2026
20697,365016.206,2256505.046,883.469087,BS_INV-28_B_S01,1/28/2026
44643,364989.6197,2256504.947,883.566814,BS_INV-28_B_S01,1/28/2026
44640,365464.9943,2256485.561,884.441365,BS_INV-28_B_S01,1/28/2026
20664,365438.4125,2256485.584,884.84033,BS_INV-28_B_S01,1/28/2026
20663,365411.7797,2256485.541,885.04226,BS_INV-28_B_S01,1/28/2026
20662,365385.14,2256485.562,885.49373,BS_INV-28_B_S01,1/28/2026
20661,365358.5996,2256485.556,885.557569,BS_INV-28_B_S01,1/28/2026
20660,365332.0155,2256485.442,885.548408,BS_INV-28_B_S01,1/28/2026
20659,365305.3535,2256485.557,885.468034,BS_INV-28_B_S01,1/28/2026
20658,365278.8096,2256485.545,885.3855,BS_INV-28_B_S01,1/28/2026
20657,365252.2811,2256485.568,885.078842,BS_INV-28_B_S01,1/28/2026
47098,365227.326,2256485.505,884.876058,BS_INV-28_B_S01,1/28/2026
20656,365202.4581,2256485.435,884.739626,BS_INV-28_B_S01,1/28/2026
20669,365175.8559,2256485.583,884.598915,BS_INV-28_B_S01,1/28/2026
20686,365149.1735,2256485.562,884.225692,BS_INV-28_B_S01,1/28/2026
20701,365122.5759,2256485.591,883.932012,BS_INV-28_B_S01,1/28/2026
20687,365095.9921,2256485.58,883.726498,BS_INV-28_B_S01,1/28/2026
20715,365069.39,2256485.507,883.673976,BS_INV-28_B_S01,1/28/2026
20714,365042.8339,2256485.559,883.6293,BS_INV-28_B_S01,1/28/2026
20713,365016.1885,2256485.58,883.572255,BS_INV-28_B_S01,1/28/2026
44641,364989.6044,2256485.566,883.5954,BS_INV-28_B_S01,1/28/2026
44638,365464.9379,2256466.009,884.484134,BS_INV-28_B_S01,1/28/2026
20680,365438.2532,2256466.033,884.901348,BS_INV-28_B_S01,1/28/2026
20679,365411.6977,2256466.015,885.324066,BS_INV-28_B_S01,1/28/2026
20678,365385.1134,2256466.056,885.458992,BS_INV-28_B_S01,1/28/2026
20677,365358.5221,2256466.087,885.629966,BS_INV-28_B_S01,1/28/2026
20676,365331.9246,2256466.042,885.472902,BS_INV-28_B_S01,1/28/2026
20675,365305.2526,2256466.087,885.3916,BS_INV-28_B_S01,1/28/2026
20674,365278.7295,2256466.055,885.320984,BS_INV-28_B_S01,1/28/2026
20673,365252.1379,2256466.076,885.085328,BS_INV-28_B_S01,1/28/2026
47097,365227.3131,2256466.014,885.02,BS_INV-28_B_S01,1/28/2026
20672,365202.3926,2256466.029,884.735544,BS_INV-28_B_S01,1/28/2026
20671,365175.8305,2256466.086,884.5951,BS_INV-28_B_S01,1/28/2026
20684,365149.269,2256466.11,884.234112,BS_INV-28_B_S01,1/28/2026
20670,365122.6554,2256466.045,883.8949,BS_INV-28_B_S01,1/28/2026
20668,365096.0309,2256466.075,883.66645,BS_INV-28_B_S01,1/28/2026
20667,365069.4525,2256466.141,883.701805,BS_INV-28_B_S01,1/28/2026
20666,365042.8597,2256466.04,883.612488,BS_INV-28_B_S01,1/28/2026
20665,365016.2865,2256466.035,883.622712,BS_INV-28_B_S01,1/28/2026
44639,364989.7024,2256466.063,883.794365,BS_INV-28_B_S01,1/28/2026
41071,365464.9839,2256446.56,885.026409,BS_INV-28_B_S01,1/28/2026
41052,365438.3204,2256446.529,885.251547,BS_INV-28_B_S01,1/28/2026
20807,365411.7715,2256446.492,885.582695,BS_INV-28_B_S01,1/28/2026
20806,365385.2269,2256446.496,885.712257,BS_INV-28_B_S01,1/28/2026
20805,365358.6098,2256446.57,885.7649,BS_INV-28_B_S01,1/28/2026
20804,365331.978,2256446.511,885.703384,BS_INV-28_B_S01,1/28/2026
20803,365305.4212,2256446.507,885.502868,BS_INV-28_B_S01,1/28/2026
20802,365278.7159,2256446.402,885.4331,BS_INV-28_B_S01,1/28/2026
20801,365252.2207,2256446.507,885.171208,BS_INV-28_B_S01,1/28/2026
47105,365227.2704,2256446.497,885.023277,BS_INV-28_B_S01,1/28/2026
20800,365202.3968,2256446.509,884.919437,BS_INV-28_B_S01,1/28/2026
20799,365175.8029,2256446.521,884.576131,BS_INV-28_B_S01,1/28/2026
20812,365149.2301,2256446.503,884.207818,BS_INV-28_B_S01,1/28/2026
20798,365122.611,2256446.49,884.055556,BS_INV-28_B_S01,1/28/2026
20796,365096.0437,2256446.503,883.884697,BS_INV-28_B_S01,1/28/2026
20795,365069.4306,2256446.496,883.828724,BS_INV-28_B_S01,1/28/2026
20794,365042.8549,2256446.486,883.752813,BS_INV-28_B_S01,1/28/2026
20793,365016.4259,2256446.469,883.9061,BS_INV-28_B_S01,1/28/2026
44692,364989.5703,2256446.455,883.928963,BS_INV-28_B_S01,1/28/2026
4501,365464.953,2256427.012,885.13391,BS_INV-28_B_S01,1/28/2026
4512,365438.3603,2256427.031,885.465058,BS_INV-28_B_S01,1/28/2026
4513,365411.8035,2256427.048,885.697305,BS_INV-28_B_S01,1/28/2026
4514,365385.2548,2256427.034,885.66512,BS_INV-28_B_S01,1/28/2026
4533,365358.6182,2256427.048,885.659689,BS_INV-28_B_S01,1/28/2026
4532,365332.0204,2256427.063,885.66469,BS_INV-28_B_S01,1/28/2026
4531,365305.4256,2256427.029,885.408482,BS_INV-28_B_S01,1/28/2026
4530,365278.8462,2256427.014,885.3909,BS_INV-28_B_S01,1/28/2026
4529,365252.2502,2256427.042,885.237064,BS_INV-28_B_S01,1/28/2026
6047,365227.2856,2256427.017,885.047881,BS_INV-28_B_S01,1/28/2026
4528,365202.4089,2256426.993,884.721623,BS_INV-28_B_S01,1/28/2026
4527,365175.8316,2256427.002,884.5308,BS_INV-28_B_S01,1/28/2026
4526,365149.2243,2256427.023,884.070832,BS_INV-28_B_S01,1/28/2026
4525,365122.7045,2256427.036,884.110021,BS_INV-28_B_S01,1/28/2026
4524,365096.0961,2256427.03,883.916762,BS_INV-28_B_S01,1/28/2026
4523,365069.465,2256427.007,883.818992,BS_INV-28_B_S01,1/28/2026
