UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned,,,,,,,,,
14121,367124.07,2256993.918,887.576,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14122,367150.648,2256993.943,887.699,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14123,367177.222,2256993.986,887.921,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14124,367203.821,2256993.949,888.277,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14125,367230.462,2256993.918,888.439,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14126,367256.99,2256993.949,888.193,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14127,367283.622,2256993.968,887.89,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14128,367310.115,2256994.033,887.687,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14129,367025.408,2257013.443,887.135,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14130,367051.915,2257013.428,887.359,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14131,367074.224,2257013.366,887.649,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14132,367124.017,2257013.422,887.796,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14133,367051.945,2256993.976,887.136,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14134,367150.674,2257013.408,888.08,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14135,367230.38,2256954.943,887.704,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14136,367177.234,2256954.981,887.72,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14137,367310.21,2256896.427,887.232,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14138,367025.305,2256915.938,887.31,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14139,367051.909,2256915.928,887.177,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14140,367074.212,2256915.927,887.333,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14141,367123.986,2256915.949,887.131,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14142,367150.614,2256915.917,887.282,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14143,367177.204,2256915.927,887.32,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14144,367203.789,2256915.903,887.178,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14145,367230.369,2256915.933,887.398,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14146,367257.007,2256915.866,887.252,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14147,367283.606,2256915.923,887.094,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14148,367310.161,2256915.901,887.21,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14149,367025.337,2256935.389,887.203,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14150,367203.756,2256954.953,887.895,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14151,367051.997,2256935.386,887.229,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14152,367124.048,2256935.402,887.318,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14153,367150.597,2256935.439,887.39,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14154,367177.221,2256935.424,887.499,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14155,367203.887,2256935.469,887.57,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14156,367230.34,2256935.464,887.493,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14157,367256.991,2256935.46,887.459,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14158,367283.57,2256935.42,887.175,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14159,367310.171,2256935.439,887.475,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14160,367025.303,2256954.949,887.016,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14161,367051.967,2256954.961,886.948,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14162,367074.172,2256954.943,887.12,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14163,367124.067,2256955.026,887.271,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14164,367150.623,2256954.99,887.464,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14165,367074.193,2256935.46,887.179,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14167,367177.209,2257013.495,888.194,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14168,367230.437,2257013.436,888.561,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14169,367230.337,2257071.914,888.688,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14170,367256.942,2257071.965,888.582,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14171,367283.583,2257071.934,888.556,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14172,367310.073,2257071.975,888.376,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14173,367025.343,2257091.438,886.442,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14174,367052.08,2257091.52,886.88,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14175,367074.32,2257091.511,887.457,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14176,367124.088,2257091.481,888.662,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14177,367150.57,2257091.497,888.812,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14178,367177.148,2257091.501,888.593,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14179,367203.885,2257091.447,888.684,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14180,367230.408,2257091.399,888.835,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14181,367256.989,2257091.492,888.603,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14182,367203.82,2257071.976,888.734,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14183,367283.574,2257091.462,888.568,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14184,367025.316,2257111.023,886.414,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14185,367052.03,2257110.925,886.787,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14186,367074.265,2257110.948,887.319,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14187,367124.04,2257110.91,888.612,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14188,367150.711,2257110.938,888.817,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14189,367177.161,2257110.985,888.76,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14190,367203.816,2257110.948,888.495,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14191,367230.392,2257110.963,888.388,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14192,367257.049,2257110.915,888.393,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14193,367283.569,2257110.957,888.263,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14194,367310.181,2257110.937,888.147,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14195,367025.274,2257130.46,886.426,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14196,367051.941,2257130.468,886.844,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14197,367310.219,2257091.456,888.596,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14198,367203.84,2257013.452,888.491,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14199,367177.195,2257071.95,888.748,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14200,367124.049,2257071.935,888.654,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14201,367257.039,2257013.448,888.518,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14202,367283.608,2257013.41,888.118,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14203,367310.196,2257013.461,887.974,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14204,367025.359,2257033.007,887.119,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14205,367051.881,2257032.968,887.656,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14206,367074.213,2257032.895,887.836,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14207,367123.989,2257032.945,888.001,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14208,367150.559,2257032.955,888.226,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14209,367177.171,2257033.033,888.595,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14210,367203.771,2257032.997,888.643,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14211,367230.444,2257032.941,888.603,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14212,367257.006,2257032.943,888.562,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14213,367283.544,2257032.931,888.215,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14214,367150.626,2257071.936,888.561,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14215,367310.16,2257032.945,888.034,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14216,367051.878,2257052.402,887.519,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14217,367074.128,2257052.462,887.837,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14218,367123.952,2257052.428,888.519,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14219,367150.56,2257052.492,888.507,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14220,367177.232,2257052.432,888.687,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14221,367203.741,2257052.514,888.629,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14222,367230.336,2257052.432,888.728,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14223,367256.894,2257052.493,888.649,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14224,367283.527,2257052.459,888.608,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14225,367310.163,2257052.501,888.452,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14226,367025.443,2257071.988,886.396,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14227,367051.925,2257071.938,886.996,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14228,367074.14,2257071.973,887.817,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
14229,367025.352,2257052.408,886.783,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17413,367021.185,2257500.96,886.304,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17414,367047.753,2257501,886.291,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17415,367074.287,2257500.97,886.367,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17416,367124.099,2257500.952,886.214,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17417,367150.697,2257500.963,886.412,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17418,367177.267,2257500.951,886.363,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17419,367203.861,2257501.004,886.319,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17420,367230.502,2257500.963,886.507,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17421,367257.091,2257500.951,887.022,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17422,367283.645,2257500.958,887.213,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17423,367310.218,2257500.994,887.112,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17424,366914.717,2257481.452,886.391,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17425,366941.306,2257481.453,886.257,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17426,366967.931,2257481.456,886.297,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17427,366994.506,2257481.499,886.416,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17428,367021.093,2257481.464,886.341,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17429,367047.598,2257481.546,886.233,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17430,367074.268,2257481.429,886.331,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17431,367124.032,2257481.5,886.343,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17432,367150.696,2257481.469,886.373,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17433,367177.266,2257481.452,886.283,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17434,367203.887,2257481.439,886.454,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17435,367230.445,2257481.409,886.76,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17436,367257.023,2257481.502,887.148,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17437,367283.546,2257481.408,887.456,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17438,367310.267,2257481.472,887.259,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17439,366914.807,2257461.983,886.495,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17440,366994.584,2257500.961,886.268,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17441,366967.936,2257500.963,886.366,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17442,366941.378,2257500.945,886.354,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17443,366914.772,2257500.88,886.374,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17452,367172.974,2257403.515,887.12,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17453,367146.369,2257403.579,886.691,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17454,367124.15,2257403.55,886.623,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17455,367074.115,2257403.533,886.389,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17456,367047.687,2257403.608,886.091,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17457,366941.356,2257461.975,886.399,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17458,367021.144,2257403.505,886.299,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17459,366967.873,2257403.485,886.378,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17460,366941.265,2257403.539,886.348,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17461,366914.826,2257403.498,886.095,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17462,367172.916,2257384.045,886.802,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17463,367146.346,2257384.042,886.488,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17464,367124.109,2257384.015,886.328,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17465,367074.276,2257384.05,886.301,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17466,367047.7,2257383.983,885.955,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17467,367021.034,2257383.974,886.191,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17468,366994.494,2257383.994,885.988,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17469,366967.979,2257384.021,886.109,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17470,366941.25,2257384.122,886.032,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17471,366914.625,2257384.035,886.156,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17472,366994.376,2257403.538,886.273,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17473,366968.036,2257461.978,886.12,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17474,366994.573,2257461.974,886.039,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17475,367021.174,2257461.974,886.138,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17508,367047.817,2257462.113,886.05,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17509,367074.189,2257462.016,886.206,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17510,367124.054,2257462,886.389,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17511,367150.652,2257461.995,886.301,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17512,367177.35,2257462.036,886.484,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17513,367203.875,2257462.01,886.672,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17514,367230.463,2257461.962,887.22,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17515,367257.031,2257461.858,887.684,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
17516,367283.667,2257461.887,887.897,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18304,367556.337,2257364.383,888.665,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18305,367582.872,2257364.375,888.982,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18306,367609.458,2257364.391,889.086,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18307,367636.118,2257364.391,888.924,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18308,367662.676,2257364.387,888.636,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18309,367689.33,2257364.344,888.546,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18310,367431.063,2257344.979,887.265,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18311,367457.738,2257344.96,887.426,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18312,367479.961,2257345.013,887.653,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18313,367529.778,2257344.915,888.321,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18314,367556.335,2257344.946,888.66,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18315,367582.885,2257344.911,888.806,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18316,367609.461,2257344.916,889.06,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18317,367636.067,2257344.916,889.067,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18318,367662.74,2257344.881,888.671,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18319,367689.313,2257344.872,888.427,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18320,367408.818,2257266.959,886.214,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18321,367431.101,2257266.999,885.915,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18322,367457.698,2257266.978,885.864,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18323,367479.983,2257266.97,885.851,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18324,367529.827,2257266.98,886.875,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18325,367556.421,2257267.052,887.851,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18326,367582.911,2257266.979,888.494,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18327,367609.585,2257267.009,888.833,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18328,367636.089,2257267,888.92,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18329,367662.739,2257267.043,888.932,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18330,367689.333,2257267.003,888.79,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18331,367529.726,2257364.337,888.366,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18332,367479.958,2257364.451,888.068,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18333,367457.681,2257364.491,887.725,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18334,367431.123,2257364.488,887.506,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18335,367479.938,2257422.919,887.8,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18336,367529.832,2257422.945,888.557,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18337,367556.386,2257422.958,888.928,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18338,367582.943,2257422.964,889.047,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18339,367609.482,2257422.868,889.091,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18340,367636.129,2257422.865,889.034,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18341,367662.672,2257422.866,888.801,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18342,367689.304,2257422.867,888.86,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18343,367431.139,2257403.394,886.847,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18344,367457.715,2257403.399,887.206,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18345,367479.949,2257403.421,887.662,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18346,367529.733,2257403.437,888.547,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18347,367556.388,2257403.467,888.937,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18348,367408.824,2257247.427,886.293,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18349,367582.949,2257403.385,889.238,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18350,367636.071,2257403.38,889.237,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18351,367662.689,2257403.378,888.927,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18352,367689.326,2257403.335,888.714,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18353,367431.112,2257383.952,886.727,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18354,367457.689,2257383.916,886.991,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18355,367480.034,2257383.914,887.355,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18356,367529.771,2257383.853,888.506,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18357,367556.382,2257383.797,888.769,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18358,367582.921,2257383.935,889.03,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18359,367609.448,2257383.899,889.115,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18360,367636.151,2257383.891,888.988,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18361,367662.767,2257383.898,888.646,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18362,367689.392,2257383.872,888.537,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18363,367609.448,2257403.403,889.2,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18364,367431.134,2257247.476,885.895,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18365,367457.793,2257247.473,885.747,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18366,367480.013,2257247.519,885.867,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18367,367479.838,2257188.933,885.711,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18368,367529.785,2257188.945,885.938,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18369,367556.377,2257188.917,886.414,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18370,367582.908,2257188.934,887.068,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18371,367609.483,2257188.946,887.629,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18372,367636.127,2257188.927,888.067,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18373,367662.685,2257188.92,888.43,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18374,367689.246,2257188.895,888.688,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18375,367408.863,2257169.446,886.728,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18376,367431.081,2257169.396,886.345,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18377,367457.669,2257169.432,885.954,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18378,367479.832,2257169.375,885.88,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18379,367529.773,2257169.403,886.107,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18380,367457.641,2257188.888,885.779,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18381,367556.302,2257169.428,886.42,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18382,367609.483,2257169.427,887.583,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18383,367636.186,2257169.421,888.151,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18384,367662.685,2257169.442,888.542,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18385,367689.302,2257169.367,888.81,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18386,367408.913,2257149.91,889.577,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18387,367431.093,2257149.955,886.592,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18388,367457.756,2257149.974,886.232,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18389,367480.012,2257149.994,886.231,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18390,367529.782,2257149.988,886.163,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18391,367556.37,2257149.962,886.541,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18392,367582.991,2257150.007,887.097,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18393,367609.574,2257149.971,887.738,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18394,367636.2,2257149.96,888.3,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18395,367582.981,2257169.416,887.035,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18396,367457.679,2257422.913,887.346,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18397,367431.077,2257188.912,886.091,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18398,367689.365,2257208.437,888.807,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18399,367529.847,2257247.499,886.648,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18400,367556.414,2257247.494,887.442,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18401,367582.953,2257247.502,888.162,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18402,367609.489,2257247.461,888.566,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18403,367636.039,2257247.518,888.814,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18404,367662.726,2257247.465,888.907,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18405,367689.385,2257247.496,888.827,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18406,367408.851,2257227.972,886.738,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18407,367431.016,2257227.969,886.188,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18408,367457.648,2257227.931,885.755,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18409,367479.919,2257227.885,885.845,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18410,367529.829,2257227.957,886.416,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18411,367556.338,2257227.992,887.207,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18412,367408.89,2257188.878,886.541,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18413,367582.961,2257227.98,887.805,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18414,367636.207,2257227.966,888.652,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18415,367662.737,2257227.951,888.706,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18416,367689.36,2257228.001,888.664,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18417,367408.911,2257208.465,886.552,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18418,367431.126,2257208.532,886.155,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18419,367457.671,2257208.52,885.877,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18420,367479.924,2257208.473,885.939,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18421,367529.849,2257208.487,886.263,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18422,367556.477,2257208.521,886.846,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18423,367582.966,2257208.468,887.7,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18424,367609.525,2257208.494,888.259,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18425,367636.193,2257208.504,888.513,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18426,367662.831,2257208.538,888.803,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18427,367609.553,2257228.024,888.421,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
18428,367662.787,2257149.995,888.588,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
