UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
29474,367917.248,2262416.702,912.319,BS_INV-16_B_S01,12/8/2025
29475,367890.677,2262416.672,911.658,BS_INV-16_B_S01,12/8/2025
29480,367970.439,2262455.803,912.18,BS_INV-16_B_S01,12/8/2025
29481,368076.735,2262436.247,912.893,BS_INV-16_B_S01,12/8/2025
29482,368023.662,2262436.312,912.655,BS_INV-16_B_S01,12/8/2025
29483,367997.035,2262436.246,912.501,BS_INV-16_B_S01,12/8/2025
29484,367970.383,2262436.326,912.178,BS_INV-16_B_S01,12/8/2025
29485,367943.732,2262436.337,912.073,BS_INV-16_B_S01,12/8/2025
29486,367917.116,2262436.353,911.499,BS_INV-16_B_S01,12/8/2025
29487,367890.53,2262436.361,912.635,BS_INV-16_B_S01,12/8/2025
29492,368076.739,2262455.816,913.871,BS_INV-16_B_S01,12/8/2025
29493,368050.1,2262455.883,913.071,BS_INV-16_B_S01,12/8/2025
29494,368023.632,2262455.907,912.849,BS_INV-16_B_S01,12/8/2025
29495,368050.148,2262436.263,912.705,BS_INV-16_B_S01,12/8/2025
40712,367815.324,2262845.883,891.211,BS_INV-16_B_S01,12/8/2025
40713,367841.954,2262845.841,892.477,BS_INV-16_B_S01,12/8/2025
43756,367842.06,2262572.88,907.025,BS_INV-16_B_S01,12/8/2025
43757,367841.984,2262592.253,906.665,BS_INV-16_B_S01,12/8/2025
43758,367842.067,2262826.248,894.257,BS_INV-16_B_S01,12/8/2025
43759,367842.004,2262806.745,896.423,BS_INV-16_B_S01,12/8/2025
43760,367841.891,2262787.267,898.166,BS_INV-16_B_S01,12/8/2025
43761,367841.854,2262767.926,899.181,BS_INV-16_B_S01,12/8/2025
44025,367841.931,2262631.345,904.216,BS_INV-16_B_S01,12/8/2025
44026,367841.966,2262611.766,905.005,BS_INV-16_B_S01,12/8/2025
44539,367842.001,2262514.333,908.441,BS_INV-16_B_S01,12/8/2025
44540,367842.072,2262689.792,902.131,BS_INV-16_B_S01,12/8/2025
44541,367841.968,2262709.313,901.571,BS_INV-16_B_S01,12/8/2025
44795,367842.155,2262416.779,910.908,BS_INV-16_B_S01,12/8/2025
44797,367842.137,2262436.289,910.62,BS_INV-16_B_S01,12/8/2025
44799,367842.151,2262455.898,910.422,BS_INV-16_B_S01,12/8/2025
